date,Ki_t,scen_num,reopen
2021-03-18,0.170403012,368,50perc
2021-03-18,0.170403012,370,50perc
2021-03-18,0.170403012,375,50perc
2021-03-18,0.170403012,376,50perc
2021-03-18,0.170403012,381,50perc
2021-03-18,0.170403012,384,50perc
2021-03-18,0.170403012,386,50perc
2021-03-18,0.170403012,398,50perc
2021-03-19,0.170403012,3,50perc
2021-03-19,0.170403012,6,50perc
2021-03-19,0.170403012,11,50perc
2021-03-19,0.170403012,14,50perc
2021-03-19,0.170403012,17,50perc
2021-03-19,0.170403012,18,50perc
2021-03-19,0.170403012,27,50perc
2021-03-19,0.170403012,30,50perc
2021-03-19,0.170403012,35,50perc
2021-03-19,0.170403012,37,50perc
2021-03-19,0.170403012,49,50perc
2021-03-19,0.170403012,50,50perc
2021-03-19,0.170403012,57,50perc
2021-03-19,0.170403012,58,50perc
2021-03-19,0.170403012,59,50perc
2021-03-19,0.170403012,63,50perc
2021-03-19,0.170403012,65,50perc
2021-03-19,0.170403012,66,50perc
2021-03-19,0.170403012,69,50perc
2021-03-19,0.170403012,71,50perc
2021-03-19,0.170403012,73,50perc
2021-03-19,0.170403012,81,50perc
2021-03-19,0.170403012,101,50perc
2021-03-19,0.170403012,102,50perc
2021-03-19,0.170403012,104,50perc
2021-03-19,0.170403012,110,50perc
2021-03-19,0.170403012,111,50perc
2021-03-19,0.170403012,116,50perc
2021-03-19,0.170403012,122,50perc
2021-03-19,0.170403012,127,50perc
2021-03-19,0.170403012,134,50perc
2021-03-19,0.170403012,137,50perc
2021-03-19,0.170403012,140,50perc
2021-03-19,0.170403012,144,50perc
2021-03-19,0.170403012,147,50perc
2021-03-19,0.170403012,149,50perc
2021-03-19,0.170403012,150,50perc
2021-03-19,0.170403012,151,50perc
2021-03-19,0.170403012,152,50perc
2021-03-19,0.170403012,156,50perc
2021-03-19,0.170403012,157,50perc
2021-03-19,0.170403012,159,50perc
2021-03-19,0.170403012,164,50perc
2021-03-19,0.170403012,165,50perc
2021-03-19,0.170403012,175,50perc
2021-03-19,0.170403012,195,50perc
2021-03-19,0.170403012,199,50perc
2021-03-19,0.170403012,211,50perc
2021-03-19,0.170403012,212,50perc
2021-03-19,0.170403012,223,50perc
2021-03-19,0.170403012,224,50perc
2021-03-19,0.170403012,225,50perc
2021-03-19,0.170403012,227,50perc
2021-03-19,0.170403012,231,50perc
2021-03-19,0.170403012,234,50perc
2021-03-19,0.170403012,235,50perc
2021-03-19,0.170403012,245,50perc
2021-03-19,0.170403012,253,50perc
2021-03-19,0.170403012,258,50perc
2021-03-19,0.170403012,259,50perc
2021-03-19,0.170403012,262,50perc
2021-03-19,0.170403012,264,50perc
2021-03-19,0.170403012,266,50perc
2021-03-19,0.170403012,269,50perc
2021-03-19,0.170403012,271,50perc
2021-03-19,0.170403012,272,50perc
2021-03-19,0.170403012,274,50perc
2021-03-19,0.170403012,276,50perc
2021-03-19,0.170403012,277,50perc
2021-03-19,0.170403012,278,50perc
2021-03-19,0.170403012,279,50perc
2021-03-19,0.170403012,281,50perc
2021-03-19,0.170403012,284,50perc
2021-03-19,0.170403012,293,50perc
2021-03-19,0.170403012,294,50perc
2021-03-19,0.170403012,295,50perc
2021-03-19,0.170403012,296,50perc
2021-03-19,0.170403012,297,50perc
2021-03-19,0.170403012,300,50perc
2021-03-19,0.170403012,310,50perc
2021-03-19,0.170403012,317,50perc
2021-03-19,0.170403012,319,50perc
2021-03-19,0.170403012,320,50perc
2021-03-19,0.170403012,324,50perc
2021-03-19,0.170403012,326,50perc
2021-03-19,0.170403012,335,50perc
2021-03-19,0.170403012,345,50perc
2021-03-19,0.170403012,350,50perc
2021-03-19,0.170403012,354,50perc
2021-03-19,0.170403012,359,50perc
2021-03-19,0.170403012,365,50perc
2021-03-19,0.170403012,366,50perc
2021-03-19,0.170403012,368,50perc
2021-03-19,0.170403012,370,50perc
2021-03-19,0.170403012,375,50perc
2021-03-19,0.170403012,376,50perc
2021-03-19,0.170403012,381,50perc
2021-03-19,0.170403012,384,50perc
2021-03-19,0.170403012,386,50perc
2021-03-19,0.170403012,398,50perc
2021-03-20,0.170403012,3,50perc
2021-03-20,0.170403012,6,50perc
2021-03-20,0.170403012,11,50perc
2021-03-20,0.170403012,14,50perc
2021-03-20,0.170403012,17,50perc
2021-03-20,0.170403012,18,50perc
2021-03-20,0.170403012,27,50perc
2021-03-20,0.170403012,30,50perc
2021-03-20,0.170403012,35,50perc
2021-03-20,0.170403012,37,50perc
2021-03-20,0.170403012,49,50perc
2021-03-20,0.170403012,50,50perc
2021-03-20,0.170403012,57,50perc
2021-03-20,0.170403012,58,50perc
2021-03-20,0.170403012,59,50perc
2021-03-20,0.170403012,63,50perc
2021-03-20,0.170403012,65,50perc
2021-03-20,0.170403012,66,50perc
2021-03-20,0.170403012,69,50perc
2021-03-20,0.170403012,71,50perc
2021-03-20,0.170403012,73,50perc
2021-03-20,0.170403012,81,50perc
2021-03-20,0.170403012,101,50perc
2021-03-20,0.170403012,102,50perc
2021-03-20,0.170403012,104,50perc
2021-03-20,0.170403012,110,50perc
2021-03-20,0.170403012,111,50perc
2021-03-20,0.170403012,116,50perc
2021-03-20,0.170403012,122,50perc
2021-03-20,0.170403012,127,50perc
2021-03-20,0.170403012,134,50perc
2021-03-20,0.170403012,137,50perc
2021-03-20,0.170403012,140,50perc
2021-03-20,0.170403012,144,50perc
2021-03-20,0.170403012,147,50perc
2021-03-20,0.170403012,149,50perc
2021-03-20,0.170403012,150,50perc
2021-03-20,0.170403012,151,50perc
2021-03-20,0.170403012,152,50perc
2021-03-20,0.170403012,156,50perc
2021-03-20,0.170403012,157,50perc
2021-03-20,0.170403012,159,50perc
2021-03-20,0.170403012,164,50perc
2021-03-20,0.170403012,165,50perc
2021-03-20,0.170403012,175,50perc
2021-03-20,0.170403012,195,50perc
2021-03-20,0.170403012,199,50perc
2021-03-20,0.170403012,211,50perc
2021-03-20,0.170403012,212,50perc
2021-03-20,0.170403012,223,50perc
2021-03-20,0.170403012,224,50perc
2021-03-20,0.170403012,225,50perc
2021-03-20,0.170403012,227,50perc
2021-03-20,0.170403012,231,50perc
2021-03-20,0.170403012,234,50perc
2021-03-20,0.170403012,235,50perc
2021-03-20,0.170403012,245,50perc
2021-03-20,0.170403012,253,50perc
2021-03-20,0.170403012,258,50perc
2021-03-20,0.170403012,259,50perc
2021-03-20,0.170403012,262,50perc
2021-03-20,0.170403012,264,50perc
2021-03-20,0.170403012,266,50perc
2021-03-20,0.170403012,269,50perc
2021-03-20,0.170403012,271,50perc
2021-03-20,0.170403012,272,50perc
2021-03-20,0.170403012,274,50perc
2021-03-20,0.170403012,276,50perc
2021-03-20,0.170403012,277,50perc
2021-03-20,0.170403012,278,50perc
2021-03-20,0.170403012,279,50perc
2021-03-20,0.170403012,281,50perc
2021-03-20,0.170403012,284,50perc
2021-03-20,0.170403012,293,50perc
2021-03-20,0.170403012,294,50perc
2021-03-20,0.170403012,295,50perc
2021-03-20,0.170403012,296,50perc
2021-03-20,0.170403012,297,50perc
2021-03-20,0.170403012,300,50perc
2021-03-20,0.170403012,310,50perc
2021-03-20,0.170403012,317,50perc
2021-03-20,0.170403012,319,50perc
2021-03-20,0.170403012,320,50perc
2021-03-20,0.170403012,324,50perc
2021-03-20,0.170403012,326,50perc
2021-03-20,0.170403012,335,50perc
2021-03-20,0.170403012,345,50perc
2021-03-20,0.170403012,350,50perc
2021-03-20,0.170403012,354,50perc
2021-03-20,0.170403012,359,50perc
2021-03-20,0.170403012,365,50perc
2021-03-20,0.170403012,366,50perc
2021-03-20,0.170403012,368,50perc
2021-03-20,0.170403012,370,50perc
2021-03-20,0.170403012,375,50perc
2021-03-20,0.170403012,376,50perc
2021-03-20,0.170403012,381,50perc
2021-03-20,0.170403012,384,50perc
2021-03-20,0.170403012,386,50perc
2021-03-20,0.170403012,398,50perc
2021-03-21,0.170403012,3,50perc
2021-03-21,0.170403012,6,50perc
2021-03-21,0.170403012,11,50perc
2021-03-21,0.170403012,14,50perc
2021-03-21,0.170403012,17,50perc
2021-03-21,0.170403012,18,50perc
2021-03-21,0.170403012,27,50perc
2021-03-21,0.170403012,30,50perc
2021-03-21,0.170403012,35,50perc
2021-03-21,0.170403012,37,50perc
2021-03-21,0.170403012,49,50perc
2021-03-21,0.170403012,50,50perc
2021-03-21,0.170403012,57,50perc
2021-03-21,0.170403012,58,50perc
2021-03-21,0.170403012,59,50perc
2021-03-21,0.170403012,63,50perc
2021-03-21,0.170403012,65,50perc
2021-03-21,0.170403012,66,50perc
2021-03-21,0.170403012,69,50perc
2021-03-21,0.170403012,71,50perc
2021-03-21,0.170403012,73,50perc
2021-03-21,0.170403012,81,50perc
2021-03-21,0.170403012,101,50perc
2021-03-21,0.170403012,102,50perc
2021-03-21,0.170403012,104,50perc
2021-03-21,0.170403012,110,50perc
2021-03-21,0.170403012,111,50perc
2021-03-21,0.170403012,116,50perc
2021-03-21,0.170403012,122,50perc
2021-03-21,0.170403012,127,50perc
2021-03-21,0.170403012,134,50perc
2021-03-21,0.170403012,137,50perc
2021-03-21,0.170403012,140,50perc
2021-03-21,0.170403012,144,50perc
2021-03-21,0.170403012,147,50perc
2021-03-21,0.170403012,149,50perc
2021-03-21,0.170403012,150,50perc
2021-03-21,0.170403012,151,50perc
2021-03-21,0.170403012,152,50perc
2021-03-21,0.170403012,156,50perc
2021-03-21,0.170403012,157,50perc
2021-03-21,0.170403012,159,50perc
2021-03-21,0.170403012,164,50perc
2021-03-21,0.170403012,165,50perc
2021-03-21,0.170403012,175,50perc
2021-03-21,0.170403012,195,50perc
2021-03-21,0.170403012,199,50perc
2021-03-21,0.170403012,211,50perc
2021-03-21,0.170403012,212,50perc
2021-03-21,0.170403012,223,50perc
2021-03-21,0.170403012,224,50perc
2021-03-21,0.170403012,225,50perc
2021-03-21,0.170403012,227,50perc
2021-03-21,0.170403012,231,50perc
2021-03-21,0.170403012,234,50perc
2021-03-21,0.170403012,235,50perc
2021-03-21,0.170403012,245,50perc
2021-03-21,0.170403012,253,50perc
2021-03-21,0.170403012,258,50perc
2021-03-21,0.170403012,259,50perc
2021-03-21,0.170403012,262,50perc
2021-03-21,0.170403012,264,50perc
2021-03-21,0.170403012,266,50perc
2021-03-21,0.170403012,269,50perc
2021-03-21,0.170403012,271,50perc
2021-03-21,0.170403012,272,50perc
2021-03-21,0.170403012,274,50perc
2021-03-21,0.170403012,276,50perc
2021-03-21,0.170403012,277,50perc
2021-03-21,0.170403012,278,50perc
2021-03-21,0.170403012,279,50perc
2021-03-21,0.170403012,281,50perc
2021-03-21,0.170403012,284,50perc
2021-03-21,0.170403012,293,50perc
2021-03-21,0.170403012,294,50perc
2021-03-21,0.170403012,295,50perc
2021-03-21,0.170403012,296,50perc
2021-03-21,0.170403012,297,50perc
2021-03-21,0.170403012,300,50perc
2021-03-21,0.170403012,310,50perc
2021-03-21,0.170403012,317,50perc
2021-03-21,0.170403012,319,50perc
2021-03-21,0.170403012,320,50perc
2021-03-21,0.170403012,324,50perc
2021-03-21,0.170403012,326,50perc
2021-03-21,0.170403012,335,50perc
2021-03-21,0.170403012,345,50perc
2021-03-21,0.170403012,350,50perc
2021-03-21,0.170403012,354,50perc
2021-03-21,0.170403012,359,50perc
2021-03-21,0.170403012,365,50perc
2021-03-21,0.170403012,366,50perc
2021-03-21,0.170403012,368,50perc
2021-03-21,0.170403012,370,50perc
2021-03-21,0.170403012,375,50perc
2021-03-21,0.170403012,376,50perc
2021-03-21,0.170403012,381,50perc
2021-03-21,0.170403012,384,50perc
2021-03-21,0.170403012,386,50perc
2021-03-21,0.170403012,398,50perc
2021-03-22,0.170403012,3,50perc
2021-03-22,0.170403012,6,50perc
2021-03-22,0.170403012,11,50perc
2021-03-22,0.170403012,14,50perc
2021-03-22,0.170403012,17,50perc
2021-03-22,0.170403012,18,50perc
2021-03-22,0.170403012,27,50perc
2021-03-22,0.170403012,30,50perc
2021-03-22,0.170403012,35,50perc
2021-03-22,0.170403012,37,50perc
2021-03-22,0.170403012,49,50perc
2021-03-22,0.170403012,50,50perc
2021-03-22,0.170403012,57,50perc
2021-03-22,0.170403012,58,50perc
2021-03-22,0.170403012,59,50perc
2021-03-22,0.170403012,63,50perc
2021-03-22,0.170403012,65,50perc
2021-03-22,0.170403012,66,50perc
2021-03-22,0.170403012,69,50perc
2021-03-22,0.170403012,71,50perc
2021-03-22,0.170403012,73,50perc
2021-03-22,0.170403012,81,50perc
2021-03-22,0.170403012,101,50perc
2021-03-22,0.170403012,102,50perc
2021-03-22,0.170403012,104,50perc
2021-03-22,0.170403012,110,50perc
2021-03-22,0.170403012,111,50perc
2021-03-22,0.170403012,116,50perc
2021-03-22,0.170403012,122,50perc
2021-03-22,0.170403012,127,50perc
2021-03-22,0.170403012,134,50perc
2021-03-22,0.170403012,137,50perc
2021-03-22,0.170403012,140,50perc
2021-03-22,0.170403012,144,50perc
2021-03-22,0.170403012,147,50perc
2021-03-22,0.170403012,149,50perc
2021-03-22,0.170403012,150,50perc
2021-03-22,0.170403012,151,50perc
2021-03-22,0.170403012,152,50perc
2021-03-22,0.170403012,156,50perc
2021-03-22,0.170403012,157,50perc
2021-03-22,0.170403012,159,50perc
2021-03-22,0.170403012,164,50perc
2021-03-22,0.170403012,165,50perc
2021-03-22,0.170403012,175,50perc
2021-03-22,0.170403012,195,50perc
2021-03-22,0.170403012,199,50perc
2021-03-22,0.170403012,211,50perc
2021-03-22,0.170403012,212,50perc
2021-03-22,0.170403012,223,50perc
2021-03-22,0.170403012,224,50perc
2021-03-22,0.170403012,225,50perc
2021-03-22,0.170403012,227,50perc
2021-03-22,0.170403012,231,50perc
2021-03-22,0.170403012,234,50perc
2021-03-22,0.170403012,235,50perc
2021-03-22,0.170403012,245,50perc
2021-03-22,0.170403012,253,50perc
2021-03-22,0.170403012,258,50perc
2021-03-22,0.170403012,259,50perc
2021-03-22,0.170403012,262,50perc
2021-03-22,0.170403012,264,50perc
2021-03-22,0.170403012,266,50perc
2021-03-22,0.170403012,269,50perc
2021-03-22,0.170403012,271,50perc
2021-03-22,0.170403012,272,50perc
2021-03-22,0.170403012,274,50perc
2021-03-22,0.170403012,276,50perc
2021-03-22,0.170403012,277,50perc
2021-03-22,0.170403012,278,50perc
2021-03-22,0.170403012,279,50perc
2021-03-22,0.170403012,281,50perc
2021-03-22,0.170403012,284,50perc
2021-03-22,0.170403012,293,50perc
2021-03-22,0.170403012,294,50perc
2021-03-22,0.170403012,295,50perc
2021-03-22,0.170403012,296,50perc
2021-03-22,0.170403012,297,50perc
2021-03-22,0.170403012,300,50perc
2021-03-22,0.170403012,310,50perc
2021-03-22,0.170403012,317,50perc
2021-03-22,0.170403012,319,50perc
2021-03-22,0.170403012,320,50perc
2021-03-22,0.170403012,324,50perc
2021-03-22,0.170403012,326,50perc
2021-03-22,0.170403012,335,50perc
2021-03-22,0.170403012,345,50perc
2021-03-22,0.170403012,350,50perc
2021-03-22,0.170403012,354,50perc
2021-03-22,0.170403012,359,50perc
2021-03-22,0.170403012,365,50perc
2021-03-22,0.170403012,366,50perc
2021-03-22,0.170403012,368,50perc
2021-03-22,0.170403012,370,50perc
2021-03-22,0.170403012,375,50perc
2021-03-22,0.170403012,376,50perc
2021-03-22,0.170403012,381,50perc
2021-03-22,0.170403012,384,50perc
2021-03-22,0.170403012,386,50perc
2021-03-22,0.170403012,398,50perc
2021-03-23,0.170403012,3,50perc
2021-03-23,0.170403012,6,50perc
2021-03-23,0.170403012,11,50perc
2021-03-23,0.170403012,14,50perc
2021-03-23,0.170403012,17,50perc
2021-03-23,0.170403012,18,50perc
2021-03-23,0.170403012,27,50perc
2021-03-23,0.170403012,30,50perc
2021-03-23,0.170403012,35,50perc
2021-03-23,0.170403012,37,50perc
2021-03-23,0.170403012,49,50perc
2021-03-23,0.170403012,50,50perc
2021-03-23,0.170403012,57,50perc
2021-03-23,0.170403012,58,50perc
2021-03-23,0.170403012,59,50perc
2021-03-23,0.170403012,63,50perc
2021-03-23,0.170403012,65,50perc
2021-03-23,0.170403012,66,50perc
2021-03-23,0.170403012,69,50perc
2021-03-23,0.170403012,71,50perc
2021-03-23,0.170403012,73,50perc
2021-03-23,0.170403012,81,50perc
2021-03-23,0.170403012,101,50perc
2021-03-23,0.170403012,102,50perc
2021-03-23,0.170403012,104,50perc
2021-03-23,0.170403012,110,50perc
2021-03-23,0.170403012,111,50perc
2021-03-23,0.170403012,116,50perc
2021-03-23,0.170403012,122,50perc
2021-03-23,0.170403012,127,50perc
2021-03-23,0.170403012,134,50perc
2021-03-23,0.170403012,137,50perc
2021-03-23,0.170403012,140,50perc
2021-03-23,0.170403012,144,50perc
2021-03-23,0.170403012,147,50perc
2021-03-23,0.170403012,149,50perc
2021-03-23,0.170403012,150,50perc
2021-03-23,0.170403012,151,50perc
2021-03-23,0.170403012,152,50perc
2021-03-23,0.170403012,156,50perc
2021-03-23,0.170403012,157,50perc
2021-03-23,0.170403012,159,50perc
2021-03-23,0.170403012,164,50perc
2021-03-23,0.170403012,165,50perc
2021-03-23,0.170403012,175,50perc
2021-03-23,0.170403012,195,50perc
2021-03-23,0.170403012,199,50perc
2021-03-23,0.170403012,211,50perc
2021-03-23,0.170403012,212,50perc
2021-03-23,0.170403012,223,50perc
2021-03-23,0.170403012,224,50perc
2021-03-23,0.170403012,225,50perc
2021-03-23,0.170403012,227,50perc
2021-03-23,0.170403012,231,50perc
2021-03-23,0.170403012,234,50perc
2021-03-23,0.170403012,235,50perc
2021-03-23,0.170403012,245,50perc
2021-03-23,0.170403012,253,50perc
2021-03-23,0.170403012,258,50perc
2021-03-23,0.170403012,259,50perc
2021-03-23,0.170403012,262,50perc
2021-03-23,0.170403012,264,50perc
2021-03-23,0.170403012,266,50perc
2021-03-23,0.170403012,269,50perc
2021-03-23,0.170403012,271,50perc
2021-03-23,0.170403012,272,50perc
2021-03-23,0.170403012,274,50perc
2021-03-23,0.170403012,276,50perc
2021-03-23,0.170403012,277,50perc
2021-03-23,0.170403012,278,50perc
2021-03-23,0.170403012,279,50perc
2021-03-23,0.170403012,281,50perc
2021-03-23,0.170403012,284,50perc
2021-03-23,0.170403012,293,50perc
2021-03-23,0.170403012,294,50perc
2021-03-23,0.170403012,295,50perc
2021-03-23,0.170403012,296,50perc
2021-03-23,0.170403012,297,50perc
2021-03-23,0.170403012,300,50perc
2021-03-23,0.170403012,310,50perc
2021-03-23,0.170403012,317,50perc
2021-03-23,0.170403012,319,50perc
2021-03-23,0.170403012,320,50perc
2021-03-23,0.170403012,324,50perc
2021-03-23,0.170403012,326,50perc
2021-03-23,0.170403012,335,50perc
2021-03-23,0.170403012,345,50perc
2021-03-23,0.170403012,350,50perc
2021-03-23,0.170403012,354,50perc
2021-03-23,0.170403012,359,50perc
2021-03-23,0.170403012,365,50perc
2021-03-23,0.170403012,366,50perc
2021-03-23,0.170403012,368,50perc
2021-03-23,0.170403012,370,50perc
2021-03-23,0.170403012,375,50perc
2021-03-23,0.170403012,376,50perc
2021-03-23,0.170403012,381,50perc
2021-03-23,0.170403012,384,50perc
2021-03-23,0.170403012,386,50perc
2021-03-23,0.170403012,398,50perc
2021-03-24,0.170403012,3,50perc
2021-03-24,0.170403012,6,50perc
2021-03-24,0.170403012,11,50perc
2021-03-24,0.170403012,14,50perc
2021-03-24,0.170403012,17,50perc
2021-03-24,0.170403012,18,50perc
2021-03-24,0.170403012,27,50perc
2021-03-24,0.170403012,30,50perc
2021-03-24,0.170403012,35,50perc
2021-03-24,0.170403012,37,50perc
2021-03-24,0.170403012,49,50perc
2021-03-24,0.170403012,50,50perc
2021-03-24,0.170403012,57,50perc
2021-03-24,0.170403012,58,50perc
2021-03-24,0.170403012,59,50perc
2021-03-24,0.170403012,63,50perc
2021-03-24,0.170403012,65,50perc
2021-03-24,0.170403012,66,50perc
2021-03-24,0.170403012,69,50perc
2021-03-24,0.170403012,71,50perc
2021-03-24,0.170403012,73,50perc
2021-03-24,0.170403012,81,50perc
2021-03-24,0.170403012,101,50perc
2021-03-24,0.170403012,102,50perc
2021-03-24,0.170403012,104,50perc
2021-03-24,0.170403012,110,50perc
2021-03-24,0.170403012,111,50perc
2021-03-24,0.170403012,116,50perc
2021-03-24,0.170403012,122,50perc
2021-03-24,0.170403012,127,50perc
2021-03-24,0.170403012,134,50perc
2021-03-24,0.170403012,137,50perc
2021-03-24,0.170403012,140,50perc
2021-03-24,0.170403012,144,50perc
2021-03-24,0.170403012,147,50perc
2021-03-24,0.170403012,149,50perc
2021-03-24,0.170403012,150,50perc
2021-03-24,0.170403012,151,50perc
2021-03-24,0.170403012,152,50perc
2021-03-24,0.170403012,156,50perc
2021-03-24,0.170403012,157,50perc
2021-03-24,0.170403012,159,50perc
2021-03-24,0.170403012,164,50perc
2021-03-24,0.170403012,165,50perc
2021-03-24,0.170403012,175,50perc
2021-03-24,0.170403012,195,50perc
2021-03-24,0.170403012,199,50perc
2021-03-24,0.170403012,211,50perc
2021-03-24,0.170403012,212,50perc
2021-03-24,0.170403012,223,50perc
2021-03-24,0.170403012,224,50perc
2021-03-24,0.170403012,225,50perc
2021-03-24,0.170403012,227,50perc
2021-03-24,0.170403012,231,50perc
2021-03-24,0.170403012,234,50perc
2021-03-24,0.170403012,235,50perc
2021-03-24,0.170403012,245,50perc
2021-03-24,0.170403012,253,50perc
2021-03-24,0.170403012,258,50perc
2021-03-24,0.170403012,259,50perc
2021-03-24,0.170403012,262,50perc
2021-03-24,0.170403012,264,50perc
2021-03-24,0.170403012,266,50perc
2021-03-24,0.170403012,269,50perc
2021-03-24,0.170403012,271,50perc
2021-03-24,0.170403012,272,50perc
2021-03-24,0.170403012,274,50perc
2021-03-24,0.170403012,276,50perc
2021-03-24,0.170403012,277,50perc
2021-03-24,0.170403012,278,50perc
2021-03-24,0.170403012,279,50perc
2021-03-24,0.170403012,281,50perc
2021-03-24,0.170403012,284,50perc
2021-03-24,0.170403012,293,50perc
2021-03-24,0.170403012,294,50perc
2021-03-24,0.170403012,295,50perc
2021-03-24,0.170403012,296,50perc
2021-03-24,0.170403012,297,50perc
2021-03-24,0.170403012,300,50perc
2021-03-24,0.170403012,310,50perc
2021-03-24,0.170403012,317,50perc
2021-03-24,0.170403012,319,50perc
2021-03-24,0.170403012,320,50perc
2021-03-24,0.170403012,324,50perc
2021-03-24,0.170403012,326,50perc
2021-03-24,0.170403012,335,50perc
2021-03-24,0.170403012,345,50perc
2021-03-24,0.170403012,350,50perc
2021-03-24,0.170403012,354,50perc
2021-03-24,0.170403012,359,50perc
